sale_date,product_id,product_name,category,cost_price,unit_price,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival,forecast_qty
2025-11-12,341,,Dairy,158.0,165.0,pcs,2,0,11,12,2025,none,0,-1,3.940273361086581
2025-11-13,341,,Dairy,158.0,165.0,pcs,3,0,11,13,2025,none,0,-1,3.87117254207381
2025-11-14,341,,Dairy,158.0,165.0,pcs,4,1,11,14,2025,none,0,-1,3.5604208088401275
2025-11-15,341,,Dairy,158.0,165.0,pcs,5,1,11,15,2025,none,0,-1,3.5604208088401275
2025-11-16,341,,Dairy,158.0,165.0,pcs,6,0,11,16,2025,none,0,-1,3.5604208088401275
2025-11-17,341,,Dairy,158.0,165.0,pcs,0,0,11,17,2025,none,0,-1,3.495637875392514
2025-11-11,342,,Dairy,185.0,200.0,pcs,1,0,11,11,2025,none,0,-1,4.0362299530697445
2025-11-12,342,,Dairy,185.0,200.0,pcs,2,0,11,12,2025,none,0,-1,4.016315990963183
2025-11-13,342,,Dairy,185.0,200.0,pcs,3,0,11,13,2025,none,0,-1,4.016315990963183
2025-11-14,342,,Dairy,185.0,200.0,pcs,4,1,11,14,2025,none,0,-1,4.309018327158743
2025-11-15,342,,Dairy,185.0,200.0,pcs,5,1,11,15,2025,none,0,-1,4.256188457719538
2025-11-16,342,,Dairy,185.0,200.0,pcs,6,0,11,16,2025,none,0,-1,4.354090059452001
2025-11-17,342,,Dairy,185.0,200.0,pcs,0,0,11,17,2025,none,0,-1,4.081301685363003
2025-11-11,343,,Dairy,445.0,475.0,pcs,1,0,11,11,2025,none,0,-1,3.3986295838686966
2025-11-12,343,,Dairy,445.0,475.0,pcs,2,0,11,12,2025,none,0,-1,3.4235906391224233
2025-11-13,343,,Dairy,445.0,475.0,pcs,3,0,11,13,2025,none,0,-1,3.4670336620391375
2025-11-14,343,,Dairy,445.0,475.0,pcs,4,1,11,14,2025,none,0,-1,3.432425692283029
2025-11-15,343,,Dairy,445.0,475.0,pcs,5,1,11,15,2025,none,0,-1,3.4279001544196555
2025-11-16,343,,Dairy,445.0,475.0,pcs,6,0,11,16,2025,none,0,-1,3.4842330831699257
2025-11-17,343,,Dairy,445.0,475.0,pcs,0,0,11,17,2025,none,0,-1,3.412978731904058
2025-11-11,344,,Dairy,325.0,348.0,pcs,1,0,11,11,2025,none,0,-1,4.315710636446494
2025-11-12,344,,Dairy,325.0,348.0,pcs,2,0,11,12,2025,none,0,-1,4.00756288289271
2025-11-13,344,,Dairy,325.0,348.0,pcs,3,0,11,13,2025,none,0,-1,3.8933057994894456
2025-11-14,344,,Dairy,325.0,348.0,pcs,4,1,11,14,2025,none,0,-1,3.3292182899488676
2025-11-15,344,,Dairy,325.0,348.0,pcs,5,1,11,15,2025,none,0,-1,3.1356853143994265
2025-11-16,344,,Dairy,325.0,348.0,pcs,6,0,11,16,2025,none,0,-1,3.320273994601611
2025-11-17,344,,Dairy,325.0,348.0,pcs,0,0,11,17,2025,none,0,-1,4.5349558687143965
2025-11-11,345,,Bakery,43.0,48.0,pcs,1,0,11,11,2025,none,0,-1,3.8899983678778285
2025-11-12,345,,Bakery,43.0,48.0,pcs,2,0,11,12,2025,none,0,-1,3.8899983678778285
2025-11-13,345,,Bakery,43.0,48.0,pcs,3,0,11,13,2025,none,0,-1,3.8899983678778285
2025-11-14,345,,Bakery,43.0,48.0,pcs,4,1,11,14,2025,none,0,-1,3.8997934747213074
2025-11-15,345,,Bakery,43.0,48.0,pcs,5,1,11,15,2025,none,0,-1,3.8997934747213074
2025-11-16,345,,Bakery,43.0,48.0,pcs,6,0,11,16,2025,none,0,-1,3.851924569304563
2025-11-17,345,,Bakery,43.0,48.0,pcs,0,0,11,17,2025,none,0,-1,3.851924569304563
2025-11-11,346,,Bakery,49.0,55.0,pcs,1,0,11,11,2025,none,0,-1,3.2100208325485386
2025-11-12,346,,Bakery,49.0,55.0,pcs,2,0,11,12,2025,none,0,-1,3.2100208325485386
2025-11-13,346,,Bakery,49.0,55.0,pcs,3,0,11,13,2025,none,0,-1,3.2100208325485386
2025-11-14,346,,Bakery,49.0,55.0,pcs,4,1,11,14,2025,none,0,-1,3.2266571967552102
2025-11-15,346,,Bakery,49.0,55.0,pcs,5,1,11,15,2025,none,0,-1,3.2266571967552102
2025-11-16,346,,Bakery,49.0,55.0,pcs,6,0,11,16,2025,none,0,-1,3.2266571967552102
2025-11-17,346,,Bakery,49.0,55.0,pcs,0,0,11,17,2025,none,0,-1,3.2266571967552102
2025-11-11,347,,Bakery,47.0,52.0,pcs,1,0,11,11,2025,none,0,-1,3.513510101792788
2025-11-12,347,,Bakery,47.0,52.0,pcs,2,0,11,12,2025,none,0,-1,3.513510101792788
2025-11-13,347,,Bakery,47.0,52.0,pcs,3,0,11,13,2025,none,0,-1,3.513510101792788
2025-11-14,347,,Bakery,47.0,52.0,pcs,4,1,11,14,2025,none,0,-1,3.513510101792788
2025-11-15,347,,Bakery,47.0,52.0,pcs,5,1,11,15,2025,none,0,-1,3.513510101792788
2025-11-16,347,,Bakery,47.0,52.0,pcs,6,0,11,16,2025,none,0,-1,3.5398504292863047
2025-11-17,347,,Bakery,47.0,52.0,pcs,0,0,11,17,2025,none,0,-1,3.5398504292863047
2025-11-11,348,,Bakery,55.0,62.0,pcs,1,0,11,11,2025,none,0,-1,3.5468045121184866
2025-11-12,348,,Bakery,55.0,62.0,pcs,2,0,11,12,2025,none,0,-1,3.5468045121184866
2025-11-13,348,,Bakery,55.0,62.0,pcs,3,0,11,13,2025,none,0,-1,3.5468045121184866
2025-11-14,348,,Bakery,55.0,62.0,pcs,4,1,11,14,2025,none,0,-1,3.5468045121184866
2025-11-15,348,,Bakery,55.0,62.0,pcs,5,1,11,15,2025,none,0,-1,3.5468045121184866
2025-11-16,348,,Bakery,55.0,62.0,pcs,6,0,11,16,2025,none,0,-1,3.5468045121184866
2025-11-17,348,,Bakery,55.0,62.0,pcs,0,0,11,17,2025,none,0,-1,3.5468045121184866
2025-11-11,349,,Bakery,95.0,108.0,pcs,1,0,11,11,2025,none,0,-1,3.418125
2025-11-12,349,,Bakery,95.0,108.0,pcs,2,0,11,12,2025,none,0,-1,3.433806818181818
2025-11-13,349,,Bakery,95.0,108.0,pcs,3,0,11,13,2025,none,0,-1,3.433806818181818
2025-11-14,349,,Bakery,95.0,108.0,pcs,4,1,11,14,2025,none,0,-1,3.4588068181818183
2025-11-15,349,,Bakery,95.0,108.0,pcs,5,1,11,15,2025,none,0,-1,3.4588068181818183
2025-11-16,349,,Bakery,95.0,108.0,pcs,6,0,11,16,2025,none,0,-1,3.433806818181818
2025-11-17,349,,Bakery,95.0,108.0,pcs,0,0,11,17,2025,none,0,-1,3.418125
2025-11-11,350,,Bakery,68.0,75.0,pcs,1,0,11,11,2025,none,0,-1,3.1937553864703103
2025-11-12,350,,Bakery,68.0,75.0,pcs,2,0,11,12,2025,none,0,-1,3.1937553864703103
2025-11-13,350,,Bakery,68.0,75.0,pcs,3,0,11,13,2025,none,0,-1,3.1937553864703103
2025-11-14,350,,Bakery,68.0,75.0,pcs,4,1,11,14,2025,none,0,-1,3.2789222695529787
2025-11-15,350,,Bakery,68.0,75.0,pcs,5,1,11,15,2025,none,0,-1,3.2789222695529787
2025-11-16,350,,Bakery,68.0,75.0,pcs,6,0,11,16,2025,none,0,-1,3.3075293276002395
2025-11-17,350,,Bakery,68.0,75.0,pcs,0,0,11,17,2025,none,0,-1,3.222362444517571
2025-11-11,351,,Noodles,50.0,55.0,pcs,1,0,11,11,2025,none,0,-1,3.2507934363374673
2025-11-12,351,,Noodles,50.0,55.0,pcs,2,0,11,12,2025,none,0,-1,3.2507934363374673
2025-11-13,351,,Noodles,50.0,55.0,pcs,3,0,11,13,2025,none,0,-1,3.022583982497658
2025-11-14,351,,Noodles,50.0,55.0,pcs,4,1,11,14,2025,none,0,-1,3.0261731310862987
2025-11-15,351,,Noodles,50.0,55.0,pcs,5,1,11,15,2025,none,0,-1,3.0261731310862987
2025-11-16,351,,Noodles,50.0,55.0,pcs,6,0,11,16,2025,none,0,-1,3.0261731310862987
2025-11-17,351,,Noodles,50.0,55.0,pcs,0,0,11,17,2025,none,0,-1,2.7960521036696897
2025-11-11,352,,Noodles,125.0,135.0,pcs,1,0,11,11,2025,none,0,-1,1.6289193264349295
2025-11-12,352,,Noodles,125.0,135.0,pcs,2,0,11,12,2025,none,0,-1,1.7477512525794632
2025-11-13,352,,Noodles,125.0,135.0,pcs,3,0,11,13,2025,none,0,-1,1.8708835201025609
2025-11-14,352,,Noodles,125.0,135.0,pcs,4,1,11,14,2025,none,0,-1,3.4016242965701573
2025-11-15,352,,Noodles,125.0,135.0,pcs,5,1,11,15,2025,none,0,-1,3.4016242965701573
2025-11-16,352,,Noodles,125.0,135.0,pcs,6,0,11,16,2025,none,0,-1,3.3652447567406027
2025-11-17,352,,Noodles,125.0,135.0,pcs,0,0,11,17,2025,none,0,-1,2.358389432818443
2025-11-11,353,,Noodles,48.0,52.0,pcs,1,0,11,11,2025,none,0,-1,3.6961394764714934
2025-11-12,353,,Noodles,48.0,52.0,pcs,2,0,11,12,2025,none,0,-1,3.6961394764714934
2025-11-13,353,,Noodles,48.0,52.0,pcs,3,0,11,13,2025,none,0,-1,3.6961394764714934
2025-11-14,353,,Noodles,48.0,52.0,pcs,4,1,11,14,2025,none,0,-1,3.6961394764714934
2025-11-15,353,,Noodles,48.0,52.0,pcs,5,1,11,15,2025,none,0,-1,3.6961394764714934
2025-11-16,353,,Noodles,48.0,52.0,pcs,6,0,11,16,2025,none,0,-1,3.6961394764714934
2025-11-17,353,,Noodles,48.0,52.0,pcs,0,0,11,17,2025,none,0,-1,3.6961394764714934
2025-11-11,354,,Noodles,38.0,42.0,pcs,1,0,11,11,2025,none,0,-1,3.310176554195033
2025-11-12,354,,Noodles,38.0,42.0,pcs,2,0,11,12,2025,none,0,-1,3.310176554195033
2025-11-13,354,,Noodles,38.0,42.0,pcs,3,0,11,13,2025,none,0,-1,3.310176554195033
2025-11-14,354,,Noodles,38.0,42.0,pcs,4,1,11,14,2025,none,0,-1,3.310176554195033
2025-11-15,354,,Noodles,38.0,42.0,pcs,5,1,11,15,2025,none,0,-1,3.956467003899505
2025-11-16,354,,Noodles,38.0,42.0,pcs,6,0,11,16,2025,none,0,-1,3.956467003899505
2025-11-17,354,,Noodles,38.0,42.0,pcs,0,0,11,17,2025,none,0,-1,3.956467003899505
2025-11-11,355,,Noodles,88.0,95.0,pcs,1,0,11,11,2025,none,0,-1,3.5424511843841
2025-11-12,355,,Noodles,88.0,95.0,pcs,2,0,11,12,2025,none,0,-1,3.5424511843841
2025-11-13,355,,Noodles,88.0,95.0,pcs,3,0,11,13,2025,none,0,-1,3.5424511843841
2025-11-14,355,,Noodles,88.0,95.0,pcs,4,1,11,14,2025,none,0,-1,3.5424511843841
2025-11-15,355,,Noodles,88.0,95.0,pcs,5,1,11,15,2025,none,0,-1,3.5424511843841
2025-11-16,355,,Noodles,88.0,95.0,pcs,6,0,11,16,2025,none,0,-1,3.3205019625689065
2025-11-17,355,,Noodles,88.0,95.0,pcs,0,0,11,17,2025,none,0,-1,3.3205019625689065
2025-11-11,356,,Noodles,75.0,82.0,pcs,1,0,11,11,2025,none,0,-1,3.414084507666409
2025-11-12,356,,Noodles,75.0,82.0,pcs,2,0,11,12,2025,none,0,-1,3.414084507666409
2025-11-13,356,,Noodles,75.0,82.0,pcs,3,0,11,13,2025,none,0,-1,3.4939974159587437
2025-11-14,356,,Noodles,75.0,82.0,pcs,4,1,11,14,2025,none,0,-1,3.3813635383535443
2025-11-15,356,,Noodles,75.0,82.0,pcs,5,1,11,15,2025,none,0,-1,3.3813635383535443
2025-11-16,356,,Noodles,75.0,82.0,pcs,6,0,11,16,2025,none,0,-1,3.3813635383535443
2025-11-17,356,,Noodles,75.0,82.0,pcs,0,0,11,17,2025,none,0,-1,3.4939974159587437
2025-11-11,357,,Noodles,92.0,102.0,pcs,1,0,11,11,2025,none,0,-1,3.723606059217092
2025-11-12,357,,Noodles,92.0,102.0,pcs,2,0,11,12,2025,none,0,-1,3.671333331808899
2025-11-13,357,,Noodles,92.0,102.0,pcs,3,0,11,13,2025,none,0,-1,3.671333331808899
2025-11-14,357,,Noodles,92.0,102.0,pcs,4,1,11,14,2025,none,0,-1,3.671333331808899
2025-11-15,357,,Noodles,92.0,102.0,pcs,5,1,11,15,2025,none,0,-1,3.671333331808899
2025-11-16,357,,Noodles,92.0,102.0,pcs,6,0,11,16,2025,none,0,-1,3.671333331808899
2025-11-17,357,,Noodles,92.0,102.0,pcs,0,0,11,17,2025,none,0,-1,3.723606059217092
2025-11-11,358,,Condiments,178.0,190.0,pcs,1,0,11,11,2025,none,0,-1,3.498547568481169
2025-11-12,358,,Condiments,178.0,190.0,pcs,2,0,11,12,2025,none,0,-1,3.498547568481169
2025-11-13,358,,Condiments,178.0,190.0,pcs,3,0,11,13,2025,none,0,-1,3.498547568481169
2025-11-14,358,,Condiments,178.0,190.0,pcs,4,1,11,14,2025,none,0,-1,3.51913580396965
2025-11-15,358,,Condiments,178.0,190.0,pcs,5,1,11,15,2025,none,0,-1,3.51913580396965
2025-11-16,358,,Condiments,178.0,190.0,pcs,6,0,11,16,2025,none,0,-1,3.51913580396965
2025-11-17,358,,Condiments,178.0,190.0,pcs,0,0,11,17,2025,none,0,-1,3.498547568481169
2025-11-11,359,,Condiments,115.0,125.0,pcs,1,0,11,11,2025,none,0,-1,3.6892628283286943
2025-11-12,359,,Condiments,115.0,125.0,pcs,2,0,11,12,2025,none,0,-1,3.6892628283286943
2025-11-13,359,,Condiments,115.0,125.0,pcs,3,0,11,13,2025,none,0,-1,3.6892628283286943
2025-11-14,359,,Condiments,115.0,125.0,pcs,4,1,11,14,2025,none,0,-1,3.6892628283286943
2025-11-15,359,,Condiments,115.0,125.0,pcs,5,1,11,15,2025,none,0,-1,3.6892628283286943
2025-11-16,359,,Condiments,115.0,125.0,pcs,6,0,11,16,2025,none,0,-1,3.6892628283286943
2025-11-17,359,,Condiments,115.0,125.0,pcs,0,0,11,17,2025,none,0,-1,3.7158044367729763
2025-11-11,360,,Condiments,125.0,135.0,pcs,1,0,11,11,2025,none,0,-1,3.6441466938030223
2025-11-12,360,,Condiments,125.0,135.0,pcs,2,0,11,12,2025,none,0,-1,3.6441466938030223
2025-11-13,360,,Condiments,125.0,135.0,pcs,3,0,11,13,2025,none,0,-1,3.6441466938030223
2025-11-14,360,,Condiments,125.0,135.0,pcs,4,1,11,14,2025,none,0,-1,3.491702640757464
2025-11-15,360,,Condiments,125.0,135.0,pcs,5,1,11,15,2025,none,0,-1,3.3177435568691984
2025-11-16,360,,Condiments,125.0,135.0,pcs,6,0,11,16,2025,none,0,-1,3.3362582051772858
2025-11-17,360,,Condiments,125.0,135.0,pcs,0,0,11,17,2025,none,0,-1,3.2445012350683107
2025-11-11,361,,Condiments,78.0,85.0,pcs,1,0,11,11,2025,none,0,-1,3.61548208570622
2025-11-12,361,,Condiments,78.0,85.0,pcs,2,0,11,12,2025,none,0,-1,3.605395159633384
2025-11-13,361,,Condiments,78.0,85.0,pcs,3,0,11,13,2025,none,0,-1,3.605395159633384
2025-11-14,361,,Condiments,78.0,85.0,pcs,4,1,11,14,2025,none,0,-1,3.1386408046319474
2025-11-15,361,,Condiments,78.0,85.0,pcs,5,1,11,15,2025,none,0,-1,3.1386408046319474
2025-11-16,361,,Condiments,78.0,85.0,pcs,6,0,11,16,2025,none,0,-1,3.1386408046319474
2025-11-17,361,,Condiments,78.0,85.0,pcs,0,0,11,17,2025,none,0,-1,3.605395159633384
2025-11-11,362,,Condiments,108.0,115.0,pcs,1,0,11,11,2025,none,0,-1,3.467484035269391
2025-11-12,362,,Condiments,108.0,115.0,pcs,2,0,11,12,2025,none,0,-1,3.443079272726008
2025-11-13,362,,Condiments,108.0,115.0,pcs,3,0,11,13,2025,none,0,-1,3.373080592680348
2025-11-14,362,,Condiments,108.0,115.0,pcs,4,1,11,14,2025,none,0,-1,3.373080592680348
2025-11-15,362,,Condiments,108.0,115.0,pcs,5,1,11,15,2025,none,0,-1,3.373080592680348
2025-11-16,362,,Condiments,108.0,115.0,pcs,6,0,11,16,2025,none,0,-1,3.373080592680348
2025-11-17,362,,Condiments,108.0,115.0,pcs,0,0,11,17,2025,none,0,-1,3.443079272726008
2025-11-11,363,,Condiments,155.0,165.0,pcs,1,0,11,11,2025,none,0,-1,3.3409088538813596
2025-11-12,363,,Condiments,155.0,165.0,pcs,2,0,11,12,2025,none,0,-1,2.985033453168305
2025-11-13,363,,Condiments,155.0,165.0,pcs,3,0,11,13,2025,none,0,-1,2.969637178489487
2025-11-14,363,,Condiments,155.0,165.0,pcs,4,1,11,14,2025,none,0,-1,3.571668119411493
2025-11-15,363,,Condiments,155.0,165.0,pcs,5,1,11,15,2025,none,0,-1,3.518771358749749
2025-11-16,363,,Condiments,155.0,165.0,pcs,6,0,11,16,2025,none,0,-1,2.7095845522015702
2025-11-17,363,,Condiments,155.0,165.0,pcs,0,0,11,17,2025,none,0,-1,3.0379868201651035
2025-11-11,364,,Condiments,148.0,158.0,pcs,1,0,11,11,2025,none,0,-1,3.733571426013956
2025-11-12,364,,Condiments,148.0,158.0,pcs,2,0,11,12,2025,none,0,-1,3.733571426013956
2025-11-13,364,,Condiments,148.0,158.0,pcs,3,0,11,13,2025,none,0,-1,3.733571426013956
2025-11-14,364,,Condiments,148.0,158.0,pcs,4,1,11,14,2025,none,0,-1,3.733571426013956
2025-11-15,364,,Condiments,148.0,158.0,pcs,5,1,11,15,2025,none,0,-1,3.733571426013956
2025-11-16,364,,Condiments,148.0,158.0,pcs,6,0,11,16,2025,none,0,-1,3.733571426013956
2025-11-17,364,,Condiments,148.0,158.0,pcs,0,0,11,17,2025,none,0,-1,3.733571426013956
2025-11-11,365,,Condiments,135.0,145.0,pcs,1,0,11,11,2025,none,0,-1,3.330761542914627
2025-11-12,365,,Condiments,135.0,145.0,pcs,2,0,11,12,2025,none,0,-1,3.330761542914627
2025-11-13,365,,Condiments,135.0,145.0,pcs,3,0,11,13,2025,none,0,-1,3.330761542914627
2025-11-14,365,,Condiments,135.0,145.0,pcs,4,1,11,14,2025,none,0,-1,3.3766667150682923
2025-11-15,365,,Condiments,135.0,145.0,pcs,5,1,11,15,2025,none,0,-1,3.3766667150682923
2025-11-16,365,,Condiments,135.0,145.0,pcs,6,0,11,16,2025,none,0,-1,3.330761542914627
2025-11-17,365,,Condiments,135.0,145.0,pcs,0,0,11,17,2025,none,0,-1,3.330761542914627
2025-11-11,366,,Condiments,58.0,65.0,pcs,1,0,11,11,2025,none,0,-1,3.5749999990667165
2025-11-12,366,,Condiments,58.0,65.0,pcs,2,0,11,12,2025,none,0,-1,3.5749999990667165
2025-11-13,366,,Condiments,58.0,65.0,pcs,3,0,11,13,2025,none,0,-1,3.5749999990667165
2025-11-14,366,,Condiments,58.0,65.0,pcs,4,1,11,14,2025,none,0,-1,3.5749999990667165
2025-11-15,366,,Condiments,58.0,65.0,pcs,5,1,11,15,2025,none,0,-1,3.5749999990667165
2025-11-16,366,,Condiments,58.0,65.0,pcs,6,0,11,16,2025,none,0,-1,3.5749999990667165
2025-11-17,366,,Condiments,58.0,65.0,pcs,0,0,11,17,2025,none,0,-1,3.6104166661307477
2025-11-11,367,,Condiments,5.0,6.0,pcs,1,0,11,11,2025,none,0,-1,3.14475580681545
2025-11-12,367,,Condiments,5.0,6.0,pcs,2,0,11,12,2025,none,0,-1,3.14475580681545
2025-11-13,367,,Condiments,5.0,6.0,pcs,3,0,11,13,2025,none,0,-1,4.190177569510703
2025-11-14,367,,Condiments,5.0,6.0,pcs,4,1,11,14,2025,none,0,-1,2.948962304287739
2025-11-15,367,,Condiments,5.0,6.0,pcs,5,1,11,15,2025,none,0,-1,2.948962304287739
2025-11-16,367,,Condiments,5.0,6.0,pcs,6,0,11,16,2025,none,0,-1,3.368806318780867
2025-11-17,367,,Condiments,5.0,6.0,pcs,0,0,11,17,2025,none,0,-1,3.510478510247206
2025-11-11,368,,Pulses,128.0,135.0,kg,1,0,11,11,2025,none,0,-1,3.728576234168182
2025-11-12,368,,Pulses,128.0,135.0,kg,2,0,11,12,2025,none,0,-1,3.728576234168182
2025-11-13,368,,Pulses,128.0,135.0,kg,3,0,11,13,2025,none,0,-1,3.728576234168182
2025-11-14,368,,Pulses,128.0,135.0,kg,4,1,11,14,2025,none,0,-1,3.728576234168182
2025-11-15,368,,Pulses,128.0,135.0,kg,5,1,11,15,2025,none,0,-1,3.728576234168182
2025-11-16,368,,Pulses,128.0,135.0,kg,6,0,11,16,2025,none,0,-1,3.728576234168182
2025-11-17,368,,Pulses,128.0,135.0,kg,0,0,11,17,2025,none,0,-1,3.728576234168182
2025-11-11,369,,Pulses,140.0,148.0,kg,1,0,11,11,2025,none,0,-1,3.1989222062836262
2025-11-12,369,,Pulses,140.0,148.0,kg,2,0,11,12,2025,none,0,-1,3.1989222062836262
2025-11-13,369,,Pulses,140.0,148.0,kg,3,0,11,13,2025,none,0,-1,3.1989222062836262
2025-11-14,369,,Pulses,140.0,148.0,kg,4,1,11,14,2025,none,0,-1,2.942995858740594
2025-11-15,369,,Pulses,140.0,148.0,kg,5,1,11,15,2025,none,0,-1,3.3099995066252625
2025-11-16,369,,Pulses,140.0,148.0,kg,6,0,11,16,2025,none,0,-1,3.3099995066252625
2025-11-17,369,,Pulses,140.0,148.0,kg,0,0,11,17,2025,none,0,-1,2.9205602046545667
2025-11-11,370,,Pulses,150.0,158.0,kg,1,0,11,11,2025,none,0,-1,3.70429301348234
2025-11-12,370,,Pulses,150.0,158.0,kg,2,0,11,12,2025,none,0,-1,3.70429301348234
2025-11-13,370,,Pulses,150.0,158.0,kg,3,0,11,13,2025,none,0,-1,3.70429301348234
2025-11-14,370,,Pulses,150.0,158.0,kg,4,1,11,14,2025,none,0,-1,3.70429301348234
2025-11-15,370,,Pulses,150.0,158.0,kg,5,1,11,15,2025,none,0,-1,3.70429301348234
2025-11-16,370,,Pulses,150.0,158.0,kg,6,0,11,16,2025,none,0,-1,3.70429301348234
2025-11-17,370,,Pulses,150.0,158.0,kg,0,0,11,17,2025,none,0,-1,3.70429301348234
2025-11-11,371,,Pulses,145.0,155.0,kg,1,0,11,11,2025,none,0,-1,3.392564102258438
2025-11-12,371,,Pulses,145.0,155.0,kg,2,0,11,12,2025,none,0,-1,3.392564102258438
2025-11-13,371,,Pulses,145.0,155.0,kg,3,0,11,13,2025,none,0,-1,3.3775641022584377
2025-11-14,371,,Pulses,145.0,155.0,kg,4,1,11,14,2025,none,0,-1,3.3775641022584377
2025-11-15,371,,Pulses,145.0,155.0,kg,5,1,11,15,2025,none,0,-1,3.422206959401295
2025-11-16,371,,Pulses,145.0,155.0,kg,6,0,11,16,2025,none,0,-1,3.422206959401295
2025-11-17,371,,Pulses,145.0,155.0,kg,0,0,11,17,2025,none,0,-1,3.3775641022584377
2025-11-11,372,,Pulses,118.0,128.0,kg,1,0,11,11,2025,none,0,-1,3.489038216751929
2025-11-12,372,,Pulses,118.0,128.0,kg,2,0,11,12,2025,none,0,-1,3.489038216751929
2025-11-13,372,,Pulses,118.0,128.0,kg,3,0,11,13,2025,none,0,-1,3.4241898225679797
2025-11-14,372,,Pulses,118.0,128.0,kg,4,1,11,14,2025,none,0,-1,3.4241898225679797
2025-11-15,372,,Pulses,118.0,128.0,kg,5,1,11,15,2025,none,0,-1,3.4241898225679797
2025-11-16,372,,Pulses,118.0,128.0,kg,6,0,11,16,2025,none,0,-1,3.4241898225679797
2025-11-17,372,,Pulses,118.0,128.0,kg,0,0,11,17,2025,none,0,-1,3.489038216751929
2025-11-11,373,,Pulses,108.0,118.0,kg,1,0,11,11,2025,none,0,-1,3.322060275519554
2025-11-12,373,,Pulses,108.0,118.0,kg,2,0,11,12,2025,none,0,-1,3.322060275519554
2025-11-13,373,,Pulses,108.0,118.0,kg,3,0,11,13,2025,none,0,-1,3.322060275519554
2025-11-14,373,,Pulses,108.0,118.0,kg,4,1,11,14,2025,none,0,-1,3.322060275519554
2025-11-15,373,,Pulses,108.0,118.0,kg,5,1,11,15,2025,none,0,-1,3.322060275519554
2025-11-16,373,,Pulses,108.0,118.0,kg,6,0,11,16,2025,none,0,-1,3.322060275519554
2025-11-17,373,,Pulses,108.0,118.0,kg,0,0,11,17,2025,none,0,-1,3.322060275519554
2025-11-11,374,,Pulses,145.0,155.0,kg,1,0,11,11,2025,none,0,-1,3.814409120050597
2025-11-12,374,,Pulses,145.0,155.0,kg,2,0,11,12,2025,none,0,-1,3.9791950613345297
2025-11-13,374,,Pulses,145.0,155.0,kg,3,0,11,13,2025,none,0,-1,3.9791950613345297
2025-11-14,374,,Pulses,145.0,155.0,kg,4,1,11,14,2025,none,0,-1,3.7794268774210495
2025-11-15,374,,Pulses,145.0,155.0,kg,5,1,11,15,2025,none,0,-1,3.7794268774210495
2025-11-16,374,,Pulses,145.0,155.0,kg,6,0,11,16,2025,none,0,-1,3.711345715644323
2025-11-17,374,,Pulses,145.0,155.0,kg,0,0,11,17,2025,none,0,-1,3.8933233890066363
2025-11-11,375,,Condiments,272.0,285.0,pcs,1,0,11,11,2025,none,0,-1,3.372361109389199
2025-11-12,375,,Condiments,272.0,285.0,pcs,2,0,11,12,2025,none,0,-1,3.372361109389199
2025-11-13,375,,Condiments,272.0,285.0,pcs,3,0,11,13,2025,none,0,-1,3.356051585693208
2025-11-14,375,,Condiments,272.0,285.0,pcs,4,1,11,14,2025,none,0,-1,3.356051585693208
2025-11-15,375,,Condiments,272.0,285.0,pcs,5,1,11,15,2025,none,0,-1,3.356051585693208
2025-11-16,375,,Condiments,272.0,285.0,pcs,6,0,11,16,2025,none,0,-1,3.356051585693208
2025-11-17,375,,Condiments,272.0,285.0,pcs,0,0,11,17,2025,none,0,-1,3.356051585693208
2025-11-11,376,,Condiments,545.0,580.0,pcs,1,0,11,11,2025,none,0,-1,3.229063404721026
2025-11-12,376,,Condiments,545.0,580.0,pcs,2,0,11,12,2025,none,0,-1,3.229063404721026
2025-11-13,376,,Condiments,545.0,580.0,pcs,3,0,11,13,2025,none,0,-1,3.4406147980779584
2025-11-14,376,,Condiments,545.0,580.0,pcs,4,1,11,14,2025,none,0,-1,3.4243185017540676
2025-11-15,376,,Condiments,545.0,580.0,pcs,5,1,11,15,2025,none,0,-1,3.4243185017540676
2025-11-16,376,,Condiments,545.0,580.0,pcs,6,0,11,16,2025,none,0,-1,3.4406147980779584
2025-11-17,376,,Condiments,545.0,580.0,pcs,0,0,11,17,2025,none,0,-1,3.229063404721026
2025-11-11,377,,Beverages,115.0,125.0,pcs,1,0,11,11,2025,none,0,-1,3.6983736553147275
2025-11-12,377,,Beverages,115.0,125.0,pcs,2,0,11,12,2025,none,0,-1,3.6983736553147275
2025-11-13,377,,Beverages,115.0,125.0,pcs,3,0,11,13,2025,none,0,-1,3.6983736553147275
2025-11-14,377,,Beverages,115.0,125.0,pcs,4,1,11,14,2025,none,0,-1,3.7481950838010065
2025-11-15,377,,Beverages,115.0,125.0,pcs,5,1,11,15,2025,none,0,-1,3.7481950838010065
2025-11-16,377,,Beverages,115.0,125.0,pcs,6,0,11,16,2025,none,0,-1,3.7481950838010065
2025-11-17,377,,Beverages,115.0,125.0,pcs,0,0,11,17,2025,none,0,-1,3.6983736553147275
2025-11-11,378,,Beverages,108.0,118.0,pcs,1,0,11,11,2025,none,0,-1,3.0941605403505243
2025-11-12,378,,Beverages,108.0,118.0,pcs,2,0,11,12,2025,none,0,-1,3.074595530646109
2025-11-13,378,,Beverages,108.0,118.0,pcs,3,0,11,13,2025,none,0,-1,3.074595530646109
