sale_date,product_id,product_name,category,quantity,cost_price,unit_price,profit,subtotal,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival
2025-05-06,232,Fresh Sugar 1kg Pack,Sugar,4,81.0,87.0,24.0,348.0,pcs,1,0,5,6,2025,none,0,32
2025-05-06,297,Cumin Seeds (Jeera) 100g Pack,Spices,2,92.0,102.0,20.0,204.0,pcs,1,0,5,6,2025,none,0,32
2025-05-06,368,Teer Dal (Lentils) Loose,Pulses,6,128.0,135.0,42.0,810.0,kg,1,0,5,6,2025,none,0,32
2025-05-07,347,Sandwich Bread 350g Loaf,Bakery,3,47.0,52.0,15.0,156.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,285,Radhuni Meat Curry Masala 100g Pack,Spices,2,82.0,88.0,12.0,176.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,282,Radhuni Cumin Powder 100g Pack,Spices,3,88.0,95.0,21.0,285.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,200,Nazirshail Rice 5kg Pack,Rice,5,445.0,460.0,75.0,2300.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,273,Coriander Leaves Loose,Vegetables,3,42.0,45.0,9.0,135.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,288,BD Salt 1kg Pack,Spices,4,32.0,35.0,12.0,140.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,309,Lexus Biscuit 200g Pack,Snacks,5,38.0,42.0,20.0,210.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,241,Farm Fresh Eggs Brown (Dozen),Eggs,5,145.0,155.0,50.0,775.0,dozen,2,0,5,7,2025,none,0,31
2025-05-07,243,CP Eggs (Dozen),Eggs,4,135.0,145.0,40.0,580.0,dozen,2,0,5,7,2025,none,0,31
2025-05-07,365,Pran Fried Onion 200g Pack,Condiments,1,135.0,145.0,10.0,145.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,269,Radish (Mula) Loose,Vegetables,6,32.0,35.0,18.0,210.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,351,ACI Vermicelli 200g Pack,Noodles,3,50.0,55.0,15.0,165.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,276,Pran Masala Powder 100g Pack,Spices,6,78.0,85.0,42.0,510.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,298,Coriander Seeds 100g Pack,Spices,3,58.0,65.0,21.0,195.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,273,Coriander Leaves Loose,Vegetables,4,42.0,45.0,12.0,180.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,335,Pran Ghee 500g Jar,Dairy,2,812.0,850.0,76.0,1700.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,341,ACI Pure Paneer 200g Pack,Dairy,2,158.0,165.0,14.0,330.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,352,ACI Vermicelli 500g Pack,Noodles,4,125.0,135.0,40.0,540.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,332,Pran Milk 1L Pack,Dairy,1,98.0,108.0,10.0,108.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,380,Fresh Ghee 1kg Jar,Dairy,6,1625.0,1700.0,450.0,10200.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,323,RC Cola 250ml Bottle,Beverages,3,20.0,23.0,9.0,69.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,285,Radhuni Meat Curry Masala 100g Pack,Spices,4,82.0,88.0,24.0,352.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,212,Suji Loose,Flour,4,92.0,105.0,52.0,420.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,246,Broiler Chicken Frozen,Meat,5,295.0,310.0,75.0,1550.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,306,Fresh Toast Biscuit 300g Pack,Snacks,6,58.0,65.0,42.0,390.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,226,Radhuni Mustard Oil 5L Bottle,Oil,6,905.0,975.0,420.0,5850.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,235,Brown Sugar 500g Pack,Sugar,1,68.0,75.0,7.0,75.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,206,Teer Atta 2kg Pack,Flour,6,130.0,144.0,84.0,864.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,353,Fresh Vermicelli 200g Pack,Noodles,4,48.0,52.0,16.0,208.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,278,Radhuni Turmeric Powder 100g Pack,Spices,5,68.0,75.0,35.0,375.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,290,Radhuni Salt 1kg Pack,Spices,2,32.0,35.0,6.0,70.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,301,Mustard Seeds 100g Pack,Spices,3,68.0,75.0,21.0,225.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,303,Pran Chanachur 400g Pack,Snacks,4,80.0,88.0,32.0,352.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,233,Meghna Sugar 1kg Pack,Sugar,6,83.0,89.0,36.0,534.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,213,Besan (Gram Flour) Loose,Flour,1,108.0,120.0,12.0,120.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,346,Fresh Brown Bread 400g Loaf,Bakery,1,49.0,55.0,6.0,55.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,267,Cauliflower Loose,Vegetables,1,48.0,52.0,4.0,52.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,295,Clove (Lobongo) 25g Pack,Spices,4,105.0,118.0,52.0,472.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,276,Pran Masala Powder 100g Pack,Spices,4,78.0,85.0,28.0,340.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,261,Green Chili Loose,Vegetables,5,115.0,120.0,25.0,600.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,219,Rupchanda Soyabean Oil 1L Bottle,Oil,5,175.0,189.0,70.0,945.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,252,Katla Fish Frozen,Fish,1,345.0,360.0,15.0,360.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,243,CP Eggs (Dozen),Eggs,6,135.0,145.0,60.0,870.0,dozen,2,0,5,7,2025,none,0,31
2025-05-07,236,Sugar Loose,Sugar,6,80.0,86.0,36.0,516.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,294,Cinnamon (Daruchini) 50g Pack,Spices,3,88.0,98.0,30.0,294.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,350,Cake Rusk 300g Pack,Bakery,4,68.0,75.0,28.0,300.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,314,Pran Mango Juice 250ml Bottle,Beverages,5,31.0,35.0,20.0,175.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,207,Fresh Atta 1kg Pack,Flour,5,63.0,70.0,35.0,350.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,325,7UP 250ml Bottle,Beverages,5,22.0,25.0,15.0,125.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,263,Eggplant (Begun) Loose,Vegetables,2,52.0,55.0,6.0,110.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,219,Rupchanda Soyabean Oil 1L Bottle,Oil,6,175.0,189.0,84.0,1134.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,194,Paijam Rice Loose,Rice,3,58.0,63.0,15.0,189.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,214,Cornflour 200g Pack,Flour,4,42.0,48.0,24.0,192.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,357,Indomie Noodles 5-Pack,Noodles,6,92.0,102.0,60.0,612.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,193,BR-28 Rice Loose,Rice,5,60.0,65.0,25.0,325.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,242,Kazi Farms Eggs (Dozen),Eggs,3,138.0,148.0,30.0,444.0,dozen,2,0,5,7,2025,none,0,31
2025-05-07,231,Pran Sugar 1kg Pack,Sugar,4,82.0,88.0,24.0,352.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,317,Coca Cola 250ml Bottle,Beverages,2,22.0,25.0,6.0,50.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,287,Radhuni Fish Curry Masala 100g Pack,Spices,2,80.0,88.0,16.0,176.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,301,Mustard Seeds 100g Pack,Spices,2,68.0,75.0,14.0,150.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,268,Carrot Loose,Vegetables,5,58.0,62.0,20.0,310.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,327,Tiger Energy Drink 250ml,Beverages,5,68.0,75.0,35.0,375.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,277,Pran Masala Powder 200g Pack,Spices,5,155.0,168.0,65.0,840.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,277,Pran Masala Powder 200g Pack,Spices,6,155.0,168.0,78.0,1008.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,241,Farm Fresh Eggs Brown (Dozen),Eggs,3,145.0,155.0,30.0,465.0,dozen,2,0,5,7,2025,none,0,31
2025-05-07,216,Teer Soyabean Oil 1L Bottle,Oil,6,175.0,189.0,84.0,1134.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,214,Cornflour 200g Pack,Flour,6,42.0,48.0,36.0,288.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,336,Radhuni Ghee 200g Jar,Dairy,1,320.0,335.0,15.0,335.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,254,Shrimp (Chingri) Frozen,Fish,1,625.0,660.0,35.0,660.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,198,Katari Bhog Rice Loose,Rice,4,155.0,170.0,60.0,680.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,236,Sugar Loose,Sugar,3,80.0,86.0,18.0,258.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,251,Rui Fish Frozen,Fish,6,370.0,385.0,90.0,2310.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,318,Coca Cola 1L Bottle,Beverages,5,78.0,85.0,35.0,425.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,315,Pran Mango Juice 1L Bottle,Beverages,5,110.0,120.0,50.0,600.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,358,Pran Tamarind Chutney 200g Bottle,Condiments,4,178.0,190.0,48.0,760.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,313,Lays Chips 50g Pack,Snacks,6,22.0,25.0,18.0,150.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,377,Green Tea 25 Bags Pack,Beverages,4,115.0,125.0,40.0,500.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,258,Red Onion Loose,Vegetables,3,62.0,66.0,12.0,198.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,333,Fresh Milk 500ml Bottle,Dairy,1,48.0,52.0,4.0,52.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,310,Danish Butter Cookies 250g,Snacks,4,185.0,205.0,80.0,820.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,212,Suji Loose,Flour,4,92.0,105.0,52.0,420.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,358,Pran Tamarind Chutney 200g Bottle,Condiments,2,178.0,190.0,24.0,380.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,243,CP Eggs (Dozen),Eggs,2,135.0,145.0,20.0,290.0,dozen,2,0,5,7,2025,none,0,31
2025-05-07,249,Mutton (Goat),Meat,4,1050.0,1100.0,200.0,4400.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,250,Hilsa Fish Frozen,Fish,2,1200.0,1250.0,100.0,2500.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,211,Suji (Semolina) 500g Pack,Flour,6,48.0,55.0,42.0,330.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,327,Tiger Energy Drink 250ml,Beverages,4,68.0,75.0,28.0,300.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,325,7UP 250ml Bottle,Beverages,4,22.0,25.0,12.0,100.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,321,Sprite 1L Bottle,Beverages,1,78.0,85.0,7.0,85.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,368,Teer Dal (Lentils) Loose,Pulses,2,128.0,135.0,14.0,270.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,371,Mug Dal (Green Gram) Loose,Pulses,3,145.0,155.0,30.0,465.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,239,Date Sugar 250g Pack,Sugar,4,125.0,138.0,52.0,552.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,259,Garlic Loose,Vegetables,3,172.0,180.0,24.0,540.0,kg,2,0,5,7,2025,none,0,31
2025-05-07,326,Red Bull Energy Drink 250ml,Beverages,1,175.0,195.0,20.0,195.0,pcs,2,0,5,7,2025,none,0,31
2025-05-07,286,Radhuni Biryani Masala 100g Pack,Spices,5,85.0,92.0,35.0,460.0,pcs,2,0,5,7,2025,none,0,31
2025-05-08,318,Coca Cola 1L Bottle,Beverages,3,78.0,85.0,21.0,255.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,230,Fresh Soyabean Oil Loose,Oil,5,178.0,190.0,60.0,950.0,liter,3,0,5,8,2025,none,0,30
2025-05-08,246,Broiler Chicken Frozen,Meat,1,295.0,310.0,15.0,310.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,342,Fresh Cheese 250g Pack,Dairy,5,185.0,200.0,75.0,1000.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,365,Pran Fried Onion 200g Pack,Condiments,5,135.0,145.0,50.0,725.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,300,Fenugreek (Methi) 50g Pack,Spices,2,42.0,48.0,12.0,96.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,290,Radhuni Salt 1kg Pack,Spices,3,32.0,35.0,9.0,105.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,217,Teer Soyabean Oil 2L Bottle,Oil,4,350.0,378.0,112.0,1512.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,248,Local Beef,Meat,1,720.0,750.0,30.0,750.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,251,Rui Fish Frozen,Fish,6,370.0,385.0,90.0,2310.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,249,Mutton (Goat),Meat,6,1050.0,1100.0,300.0,6600.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,337,Arla Butter 200g Pack,Dairy,4,272.0,285.0,52.0,1140.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,252,Katla Fish Frozen,Fish,2,345.0,360.0,30.0,720.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,292,Black Pepper Whole 50g Pack,Spices,2,118.0,128.0,20.0,256.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,281,Radhuni Chili Powder 200g Pack,Spices,1,145.0,158.0,13.0,158.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,192,Nazirshail Rice Loose,Rice,5,83.0,92.0,45.0,460.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,204,ACI Pure Atta 5kg Pack,Flour,6,318.0,350.0,192.0,2100.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,329,ACI Pure Milk 1L Bottle,Dairy,4,102.0,110.0,32.0,440.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,255,Ilish (Hilsa) Dried,Fish,4,1850.0,1950.0,400.0,7800.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,206,Teer Atta 2kg Pack,Flour,2,130.0,144.0,28.0,288.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,378,Tapal Tea 190g Pack,Beverages,5,108.0,118.0,50.0,590.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,356,Cocola Noodles 8-Pack,Noodles,5,75.0,82.0,35.0,410.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,191,Miniket Rice (BRRI-28) Loose,Rice,5,72.0,78.0,30.0,390.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,240,Farm Fresh Eggs White (Dozen),Eggs,1,132.0,141.0,9.0,141.0,dozen,3,0,5,8,2025,none,0,30
2025-05-08,346,Fresh Brown Bread 400g Loaf,Bakery,6,49.0,55.0,36.0,330.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,319,Coca Cola 2L Bottle,Beverages,6,142.0,155.0,78.0,930.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,256,Shutki (Dried Fish),Fish,6,285.0,310.0,150.0,1860.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,316,Pran Orange Juice 250ml Bottle,Beverages,1,31.0,35.0,4.0,35.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,374,ACI Pure Dal Loose,Pulses,5,145.0,155.0,50.0,775.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,304,ACI Bombay Sweets 200g Pack,Snacks,5,43.0,48.0,25.0,240.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,309,Lexus Biscuit 200g Pack,Snacks,6,38.0,42.0,24.0,252.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,268,Carrot Loose,Vegetables,6,58.0,62.0,24.0,372.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,206,Teer Atta 2kg Pack,Flour,2,130.0,144.0,28.0,288.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,241,Farm Fresh Eggs Brown (Dozen),Eggs,3,145.0,155.0,30.0,465.0,dozen,3,0,5,8,2025,none,0,30
2025-05-08,329,ACI Pure Milk 1L Bottle,Dairy,6,102.0,110.0,48.0,660.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,296,Bay Leaf (Tej Pata) 20g Pack,Spices,3,48.0,55.0,21.0,165.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,256,Shutki (Dried Fish),Fish,5,285.0,310.0,125.0,1550.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,224,Radhuni Mustard Oil 1L Bottle,Oil,4,182.0,195.0,52.0,780.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,218,Teer Soyabean Oil 5L Bottle,Oil,6,875.0,945.0,420.0,5670.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,248,Local Beef,Meat,1,720.0,750.0,30.0,750.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,271,Ladies Finger (Dherosh) Loose,Vegetables,1,68.0,72.0,4.0,72.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,250,Hilsa Fish Frozen,Fish,3,1200.0,1250.0,150.0,3750.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,237,Icing Sugar 200g Pack,Sugar,6,52.0,58.0,36.0,348.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,338,Anchor Butter 227g Pack,Dairy,3,295.0,315.0,60.0,945.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,315,Pran Mango Juice 1L Bottle,Beverages,1,110.0,120.0,10.0,120.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,319,Coca Cola 2L Bottle,Beverages,4,142.0,155.0,52.0,620.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,261,Green Chili Loose,Vegetables,5,115.0,120.0,25.0,600.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,379,Ispahani Tea 200g Pack,Beverages,3,112.0,122.0,30.0,366.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,270,Pumpkin (Misti Kumra) Loose,Vegetables,3,38.0,42.0,12.0,126.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,252,Katla Fish Frozen,Fish,1,345.0,360.0,15.0,360.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,248,Local Beef,Meat,3,720.0,750.0,90.0,2250.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,380,Fresh Ghee 1kg Jar,Dairy,3,1625.0,1700.0,225.0,5100.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,240,Farm Fresh Eggs White (Dozen),Eggs,1,132.0,141.0,9.0,141.0,dozen,3,0,5,8,2025,none,0,30
2025-05-08,353,Fresh Vermicelli 200g Pack,Noodles,1,48.0,52.0,4.0,52.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,198,Katari Bhog Rice Loose,Rice,1,155.0,170.0,15.0,170.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,373,Motor Dal (Peas) Loose,Pulses,1,108.0,118.0,10.0,118.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,256,Shutki (Dried Fish),Fish,5,285.0,310.0,125.0,1550.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,299,Fennel Seeds (Mouri) 100g Pack,Spices,2,82.0,90.0,16.0,180.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,342,Fresh Cheese 250g Pack,Dairy,1,185.0,200.0,15.0,200.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,229,Teer Mustard Oil Loose,Oil,1,188.0,200.0,12.0,200.0,liter,3,0,5,8,2025,none,0,30
2025-05-08,251,Rui Fish Frozen,Fish,2,370.0,385.0,30.0,770.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,216,Teer Soyabean Oil 1L Bottle,Oil,1,175.0,189.0,14.0,189.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,341,ACI Pure Paneer 200g Pack,Dairy,2,158.0,165.0,14.0,330.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,254,Shrimp (Chingri) Frozen,Fish,5,625.0,660.0,175.0,3300.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,365,Pran Fried Onion 200g Pack,Condiments,4,135.0,145.0,40.0,580.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,268,Carrot Loose,Vegetables,6,58.0,62.0,24.0,372.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,255,Ilish (Hilsa) Dried,Fish,3,1850.0,1950.0,300.0,5850.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,193,BR-28 Rice Loose,Rice,1,60.0,65.0,5.0,65.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,309,Lexus Biscuit 200g Pack,Snacks,1,38.0,42.0,4.0,42.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,305,ACI Bombay Sweets 400g Pack,Snacks,6,85.0,95.0,60.0,570.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,254,Shrimp (Chingri) Frozen,Fish,5,625.0,660.0,175.0,3300.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,250,Hilsa Fish Frozen,Fish,3,1200.0,1250.0,150.0,3750.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,216,Teer Soyabean Oil 1L Bottle,Oil,1,175.0,189.0,14.0,189.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,297,Cumin Seeds (Jeera) 100g Pack,Spices,1,92.0,102.0,10.0,102.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,295,Clove (Lobongo) 25g Pack,Spices,2,105.0,118.0,26.0,236.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,274,Cucumber Loose,Vegetables,3,45.0,48.0,9.0,144.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,218,Teer Soyabean Oil 5L Bottle,Oil,2,875.0,945.0,140.0,1890.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,365,Pran Fried Onion 200g Pack,Condiments,5,135.0,145.0,50.0,725.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,333,Fresh Milk 500ml Bottle,Dairy,2,48.0,52.0,8.0,104.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,331,Milk Vita 1L Pack,Dairy,2,104.0,112.0,16.0,224.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,372,Chola Dal (Chickpeas) Loose,Pulses,6,118.0,128.0,60.0,768.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,302,Pran Chanachur 200g Pack,Snacks,2,40.0,45.0,10.0,90.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,237,Icing Sugar 200g Pack,Sugar,4,52.0,58.0,24.0,232.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,285,Radhuni Meat Curry Masala 100g Pack,Spices,4,82.0,88.0,24.0,352.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,329,ACI Pure Milk 1L Bottle,Dairy,4,102.0,110.0,32.0,440.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,260,Ginger Loose,Vegetables,3,210.0,220.0,30.0,660.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,262,Tomato Loose,Vegetables,2,80.0,85.0,10.0,170.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,351,ACI Vermicelli 200g Pack,Noodles,4,50.0,55.0,20.0,220.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,192,Nazirshail Rice Loose,Rice,2,83.0,92.0,18.0,184.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,205,Teer Atta 1kg Pack,Flour,1,65.0,72.0,7.0,72.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,300,Fenugreek (Methi) 50g Pack,Spices,4,42.0,48.0,24.0,192.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,224,Radhuni Mustard Oil 1L Bottle,Oil,4,182.0,195.0,52.0,780.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,250,Hilsa Fish Frozen,Fish,3,1200.0,1250.0,150.0,3750.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,260,Ginger Loose,Vegetables,4,210.0,220.0,40.0,880.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,341,ACI Pure Paneer 200g Pack,Dairy,6,158.0,165.0,42.0,990.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,338,Anchor Butter 227g Pack,Dairy,5,295.0,315.0,100.0,1575.0,pcs,3,0,5,8,2025,none,0,30
2025-05-08,256,Shutki (Dried Fish),Fish,6,285.0,310.0,150.0,1860.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,272,Spinach (Pui Shak) Loose,Vegetables,4,35.0,38.0,12.0,152.0,kg,3,0,5,8,2025,none,0,30
2025-05-08,207,Fresh Atta 1kg Pack,Flour,2,63.0,70.0,14.0,140.0,pcs,3,0,5,8,2025,none,0,30
2025-05-09,296,Bay Leaf (Tej Pata) 20g Pack,Spices,2,48.0,55.0,14.0,110.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,194,Paijam Rice Loose,Rice,1,58.0,63.0,5.0,63.0,kg,4,1,5,9,2025,none,0,29
2025-05-09,319,Coca Cola 2L Bottle,Beverages,5,142.0,155.0,65.0,775.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,227,Meizan Soyabean Oil 1L Bottle,Oil,6,173.0,188.0,90.0,1128.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,293,Cardamom (Elachi) 20g Pack,Spices,3,195.0,215.0,60.0,645.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,234,Teer Sugar 1kg Pack,Sugar,2,82.0,88.0,12.0,176.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,227,Meizan Soyabean Oil 1L Bottle,Oil,3,173.0,188.0,45.0,564.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,235,Brown Sugar 500g Pack,Sugar,2,68.0,75.0,14.0,150.0,pcs,4,1,5,9,2025,none,0,29
2025-05-09,289,ACI Salt 1kg Pack,Spices,3,33.0,36.0,9.0,108.0,pcs,4,1,5,9,2025,none,0,29
